Effect,solution,std.error,z.ratio
"vm(PLANT_ID, k_full)_J181.A",0.05380969721665702,8.034857106151781,0.006697032256548575
"vm(PLANT_ID, k_full)_J250.C",0.5300061940339487,7.821221699686991,0.0677651413531929
"vm(PLANT_ID, k_full)_J251.C",0.5970103739887507,7.853766390716557,0.07601580493843553
"vm(PLANT_ID, k_full)_J352.A",-1.690254975185578,7.34519509074113,-0.23011709754533305
"vm(PLANT_ID, k_full)_J001.A",0.2483781729138465,7.577814727866217,0.032777018419370293
"vm(PLANT_ID, k_full)_J208.B",-0.23966181379498988,7.598077073807457,-0.03154242994206605
"vm(PLANT_ID, k_full)_J008.C",0.2424826964762468,7.899153121205435,0.030697302958376273
"vm(PLANT_ID, k_full)_J344.C",-6.715501826630265,4.058270505569128,-1.6547693943552166
"vm(PLANT_ID, k_full)_J004.B",0.6318893942892855,7.849530922870403,0.08050027453847106
"vm(PLANT_ID, k_full)_J301.A",0.5294614038442402,8.036032204683119,0.06588592359494137
"vm(PLANT_ID, k_full)_J013.C",0.3325149025715125,8.5726099522749,0.03878805922848193
"vm(PLANT_ID, k_full)_J018.C",0.40129023391132634,7.998858402346111,0.05016843826034295
"vm(PLANT_ID, k_full)_J384.C",5.477974117421899,4.056908267121016,1.3502829634620608
"vm(PLANT_ID, k_full)_J488.C",5.196718889233077,4.053832441025164,1.2819274019917044
"vm(PLANT_ID, k_full)_J022.C",0.5812644565364171,7.856095667219743,0.07398897380562645
"vm(PLANT_ID, k_full)_J428.B",0.81530338588533,7.4674817750576725,0.10918049892114176
"vm(PLANT_ID, k_full)_J065.A",0.5815768876111791,7.97279100938827,0.07294520663169897
"vm(PLANT_ID, k_full)_J584.A",-0.0520642357991126,8.092979606821645,-0.006433259235600593
"vm(PLANT_ID, k_full)_J311.A",0.5968303252930277,7.8447354211104106,0.07608036386886166
"vm(PLANT_ID, k_full)_J016.B",0.4230712831893778,8.273263412742406,0.05113717067653947
"vm(PLANT_ID, k_full)_J352.B",-3.2575034341367024,4.055019157331379,-0.8033262748579654
"vm(PLANT_ID, k_full)_J001.B",0.18023820012089065,7.6121576919261535,0.02367767555736011
"vm(PLANT_ID, k_full)_J208.C",-0.252273323766994,7.649719242886165,-0.032978115373527586
"vm(PLANT_ID, k_full)_J008.D",0.5830595044283939,8.035525281084716,0.07256022276488772
"vm(PLANT_ID, k_full)_J005.B",0.4137764327175605,7.83110757873964,0.05283753652432327
"vm(PLANT_ID, k_full)_J065.B",0.6452071194095862,8.002329196138515,0.08062741529315337
"vm(PLANT_ID, k_full)_J584.B",-0.011783400371386601,8.048686011381458,-0.0014640154125436092
"vm(PLANT_ID, k_full)_J020.B",0.3839746532147567,8.025985154365584,0.04784143576516597
"vm(PLANT_ID, k_full)_J386.B",1.286045851270089,4.057220923026128,0.31697703321289095
"vm(PLANT_ID, k_full)_J525.B",-0.1408431167992435,7.61686753447559,-0.018490950008222814
"vm(PLANT_ID, k_full)_J022.D",0.7106105114802225,7.881400031639278,0.09016297975328379
"vm(PLANT_ID, k_full)_J430.A",-0.20457253242487802,7.622994077933325,-0.026836244438004316
"vm(PLANT_ID, k_full)_J348.A",-10.220399225388713,4.056567488904197,-2.519469786548419
"vm(PLANT_ID, k_full)_J005.D",0.4368565629636305,7.768209761337123,0.056236452977607994
"vm(PLANT_ID, k_full)_J316.A",0.7171964993289718,7.951611252920589,0.09019511599810025
"vm(PLANT_ID, k_full)_J016.C",0.5130959582894579,8.310292672732055,0.061742224792279754
"vm(PLANT_ID, k_full)_J352.C",1.5019490790702863,4.05864812616287,0.37006141759085187
"vm(PLANT_ID, k_full)_J003.B",0.056855505565105255,7.668071020258266,0.0074145773317564195
"vm(PLANT_ID, k_full)_J258.A",-6.447005631069202,4.061671261975403,-1.587279032506852
"vm(PLANT_ID, k_full)_J009.C",0.5075354595839215,7.853179956244167,0.064628018511198565
"vm(PLANT_ID, k_full)_J023.B",0.31194051989472277,8.293342970065076,0.037613363033540986
"vm(PLANT_ID, k_full)_J430.B",-0.10655766649182946,7.6667196776231314,-0.013898729961764418
"vm(PLANT_ID, k_full)_J073.A",0.5248962672194326,7.880406596547222,0.06660776455994218
"vm(PLANT_ID, k_full)_J585.A",0.03199172565469598,7.726288306935724,0.004140633171296195
"vm(PLANT_ID, k_full)_J020.C",0.3620901004377748,7.962614518963722,0.045473769900002424
"vm(PLANT_ID, k_full)_J394.B",-2.6478721950540747,4.060566658938387,-0.652094256161367
"vm(PLANT_ID, k_full)_J538.C",-0.08953172872723122,7.625126435237322,-0.011741671366062361
"vm(PLANT_ID, k_full)_J348.C",-3.3601470832320333,4.055755786244214,-0.8284885136892473
"vm(PLANT_ID, k_full)_J006.B",-0.3853876878403431,7.594678413425804,-0.05074443799477516
"vm(PLANT_ID, k_full)_J320.A",0.5655740686540639,7.867817273922043,0.07188449463978588
"vm(PLANT_ID, k_full)_J016.D",0.08783486692607893,7.676580682801677,0.011441925846342092
"vm(PLANT_ID, k_full)_J353.C",0.5637386396977753,4.060517921402447,0.13883417106137724
"vm(PLANT_ID, k_full)_J003.D",0.431421850753,7.775263841452856,0.05548645802254682
"vm(PLANT_ID, k_full)_J030.C",0.4082422760255486,8.071541885186534,0.05057797900730513
"vm(PLANT_ID, k_full)_J086.A",0.16230961118703205,7.652941104455137,0.021208788748229616
"vm(PLANT_ID, k_full)_J585.C",0.15498238852666205,7.714069162254339,0.020090873605982863
"vm(PLANT_ID, k_full)_J396.A",-3.2457353113249563,4.061899945310223,-0.7990682574720749
