Effect,solution,std.error,z.ratio
"vm(PLANT_ID, k_full)_J181.A",0.3708979511681251,3.6913709878657976,0.10047701853520916
"vm(PLANT_ID, k_full)_J250.C",-2.507349784762277,2.102445280591823,-1.1925874161426337
"vm(PLANT_ID, k_full)_J251.C",-0.840174838635158,3.3825663327802555,-0.24838384704922767
"vm(PLANT_ID, k_full)_J352.A",0.2718878269704602,3.718925158485505,0.07310924941581341
"vm(PLANT_ID, k_full)_J001.A",0.4583186527024993,3.4437770491179296,0.13308604075280964
"vm(PLANT_ID, k_full)_J208.B",0.39692907466647853,3.283235093543254,0.12089572124977328
"vm(PLANT_ID, k_full)_J008.C",0.5211149758713574,3.629578699092434,0.14357450797296686
"vm(PLANT_ID, k_full)_J344.C",0.24506786344901121,3.620572271005367,0.06768760436342852
"vm(PLANT_ID, k_full)_J004.B",-0.11702016372064139,2.103336181801392,-0.05563550170112134
"vm(PLANT_ID, k_full)_J301.A",0.5745664525094953,2.090172258433058,0.2748895217565615
"vm(PLANT_ID, k_full)_J013.C",-5.522943384372714,2.1089645261013255,-2.6187938753917965
"vm(PLANT_ID, k_full)_J018.C",-0.0741230169341012,2.1001635134734316,-0.03529392661979455
"vm(PLANT_ID, k_full)_J384.C",0.18561387941179122,3.5691672119680056,0.05200481467760807
"vm(PLANT_ID, k_full)_J488.C",0.21807427920910738,3.544363402324101,0.061527065499579495
"vm(PLANT_ID, k_full)_J022.C",-0.03833707476972974,2.103490748211919,-0.018225454427274437
"vm(PLANT_ID, k_full)_J428.B",0.9178043190790881,3.5902020349441943,0.25564141241799343
"vm(PLANT_ID, k_full)_J065.A",-2.2809597229136847,1.8848634468274952,-1.2101458738312731
"vm(PLANT_ID, k_full)_J584.A",0.6714515828541573,3.7222570796779024,0.18038828820288252
"vm(PLANT_ID, k_full)_J311.A",0.502942755880424,2.1050336304232222,0.2389238578479652
"vm(PLANT_ID, k_full)_J016.B",-0.47702392949042355,2.0965889374101594,-0.22752382261430512
"vm(PLANT_ID, k_full)_J352.B",0.30105238791693906,3.5761095488442374,0.08418433043088296
"vm(PLANT_ID, k_full)_J001.B",1.7016642601333192,2.064230428810674,0.8243577056044801
"vm(PLANT_ID, k_full)_J208.C",0.32886299772602406,3.4745359214116647,0.09464947410657673
"vm(PLANT_ID, k_full)_J008.D",-1.118273100991317,3.318516788056064,-0.3369797932064656
"vm(PLANT_ID, k_full)_J005.B",3.8177487566986437,2.08953233783092,1.8270828776269301
"vm(PLANT_ID, k_full)_J065.B",0.7751980607468458,2.1021782021087443,0.3687594419774815
"vm(PLANT_ID, k_full)_J584.B",0.6635579928284686,3.7040164039930064,0.1791455329714899
"vm(PLANT_ID, k_full)_J020.B",-0.6326990845569319,3.100849083977339,-0.20404059256743745
"vm(PLANT_ID, k_full)_J386.B",0.18095247757591812,3.5433932056393167,0.05106756915600897
"vm(PLANT_ID, k_full)_J525.B",0.7992515431733397,3.5378008947780066,0.22591761575759675
"vm(PLANT_ID, k_full)_J022.D",-2.8587067391121,2.0831842922241997,-1.3722774071322712
"vm(PLANT_ID, k_full)_J430.A",0.9050505683875748,3.551110978685097,0.2548640619287816
"vm(PLANT_ID, k_full)_J348.A",0.2826513621469082,3.6063727668531627,0.07837552588706553
"vm(PLANT_ID, k_full)_J005.D",-0.6984045634162188,2.0919635331526423,-0.33385121315365635
"vm(PLANT_ID, k_full)_J316.A",1.6087080217029215,2.1049183793400306,0.7642614732678189
"vm(PLANT_ID, k_full)_J016.C",-1.1288673131171274,1.8855977821087362,-0.598678744655009
"vm(PLANT_ID, k_full)_J352.C",0.2809669168594282,3.6952331954160504,0.07603496234228699
"vm(PLANT_ID, k_full)_J003.B",0.25477178748624735,3.4612419166514607,0.07360704441390893
"vm(PLANT_ID, k_full)_J258.A",0.25154533646326616,3.7138751353342108,0.0677312314757264
"vm(PLANT_ID, k_full)_J009.C",-1.0775712945704683,2.0879708998908124,-0.5160853988083925
"vm(PLANT_ID, k_full)_J023.B",-2.9310495824143388,2.0923303461691742,-1.4008541183665222
"vm(PLANT_ID, k_full)_J430.B",0.8736289633492872,3.5695528954817437,0.2447446469990979
"vm(PLANT_ID, k_full)_J073.A",0.38911707638496035,2.104892331504463,0.18486317355094384
"vm(PLANT_ID, k_full)_J585.A",0.6411326133807592,3.5529479273366564,0.18045088937212822
"vm(PLANT_ID, k_full)_J020.C",-2.0495394127280284,2.10257229410092,-0.9747771424927061
"vm(PLANT_ID, k_full)_J394.B",0.2799926329689821,3.7060497287890724,0.07555015541048012
"vm(PLANT_ID, k_full)_J538.C",0.9149736979617225,3.556582840732066,0.25726202339023535
"vm(PLANT_ID, k_full)_J348.C",0.225393233035814,3.5866188777397614,0.06284281679180079
"vm(PLANT_ID, k_full)_J006.B",0.589381845633655,3.470979495906281,0.16980274482427216
"vm(PLANT_ID, k_full)_J320.A",-0.43166611483566736,3.3600296548131188,-0.12847092412333966
"vm(PLANT_ID, k_full)_J016.D",-2.3442336060036624,2.055471718489068,-1.140484485832214
"vm(PLANT_ID, k_full)_J353.C",0.3202256402381985,3.6228155349538476,0.08839137326992774
"vm(PLANT_ID, k_full)_J003.D",-0.90940233499555,2.0602510605422513,-0.4414036485224273
"vm(PLANT_ID, k_full)_J030.C",-0.577831572930669,3.0897703289359546,-0.1870144092974253
"vm(PLANT_ID, k_full)_J086.A",-0.5177607537617278,2.074170862984885,-0.24962300020772246
"vm(PLANT_ID, k_full)_J585.C",0.5967168612710587,3.5480848517121544,0.16817998616439755
