Effect,solution,std.error,z.ratio
SITE_PKLE,-9.501891194298975e-7,0.0013921446375046308,-6.825362062472742e-4
SITE_CLMB,-1.0955439700825185e-7,0.0013921446511822278,-7.869469376994467e-5
SITE_KBSM,1.0597435159926413e-6,0.0013921446415791276,7.61230898242413e-4
"vm(PLANT_ID, k_full)_J181.A",-0.01798590959343809,2.0759205986162623,-0.008664064321837205
"vm(PLANT_ID, k_full)_J250.C",2.888022703340722,1.5157800686857774,1.905304577493697
"vm(PLANT_ID, k_full)_J251.C",-0.8642376882990055,1.609008706496827,-0.5371243081590558
"vm(PLANT_ID, k_full)_J352.A",0.10641891093549502,2.0935108475578925,0.05083274875773109
"vm(PLANT_ID, k_full)_J001.A",-0.007267979671060196,1.9480783017026815,-0.00373084575948911
"vm(PLANT_ID, k_full)_J208.B",-0.4583572541740037,1.8824135800989563,-0.24349444724570485
"vm(PLANT_ID, k_full)_J008.C",0.051590066775579285,2.0405287420264635,0.025282695466639114
"vm(PLANT_ID, k_full)_J344.C",0.10432286935116124,2.038156471165497,0.051184916775062594
"vm(PLANT_ID, k_full)_J004.B",-0.8906182984391774,1.5205261044767626,-0.5857303572868638
"vm(PLANT_ID, k_full)_J301.A",0.735902079372518,1.535497655106937,0.4792596569099074
"vm(PLANT_ID, k_full)_J013.C",-0.9541387410622282,1.6248368675242217,-0.5872212528732548
"vm(PLANT_ID, k_full)_J018.C",-0.09345772434520846,1.5410600510282901,-0.06064508925713032
"vm(PLANT_ID, k_full)_J384.C",0.09300902901465594,2.00955026442901,0.046283504653258
"vm(PLANT_ID, k_full)_J488.C",0.10285650977150383,1.995703201799054,0.05153898118657244
"vm(PLANT_ID, k_full)_J022.C",1.394768353747261,1.5219877522634868,0.9164123375322658
"vm(PLANT_ID, k_full)_J428.B",0.2094540096640078,2.0247632253085244,0.10344617437038453
"vm(PLANT_ID, k_full)_J065.A",-0.8530610211875855,1.527291497046463,-0.5585449947421751
"vm(PLANT_ID, k_full)_J584.A",0.06110129995530141,2.09868123146903,0.029114140365438853
"vm(PLANT_ID, k_full)_J311.A",0.014642102554524757,1.5195570266685905,0.009635770357776867
"vm(PLANT_ID, k_full)_J016.B",0.04561783519356431,1.5817173704811975,0.028840699384673405
"vm(PLANT_ID, k_full)_J352.B",0.14001119903111106,2.0131398621206524,0.0695486695512663
"vm(PLANT_ID, k_full)_J001.B",0.24019524508611007,1.4853814625414123,0.16170610118908324
"vm(PLANT_ID, k_full)_J208.C",-0.178367823232841,1.963970441753273,-0.09082001411060378
"vm(PLANT_ID, k_full)_J008.D",-0.06338077185096729,1.6333210742667361,-0.03880484544621545
"vm(PLANT_ID, k_full)_J005.B",0.705657941466229,1.514751376872329,0.4658572702031651
"vm(PLANT_ID, k_full)_J065.B",1.3158595714430792,1.5434328389145402,0.8525538256452364
"vm(PLANT_ID, k_full)_J584.B",0.10962490955243889,2.087715862173147,0.052509496880637795
"vm(PLANT_ID, k_full)_J020.B",1.4702166033680049,1.616637307827322,0.9094288473052135
"vm(PLANT_ID, k_full)_J386.B",0.08609268492251937,1.9953042099993556,0.043147648609706074
"vm(PLANT_ID, k_full)_J525.B",0.1606256566839376,1.9939576576155076,0.08055620242007709
"vm(PLANT_ID, k_full)_J022.D",-1.5314557705193799,1.522518766427331,-1.005869881074123
"vm(PLANT_ID, k_full)_J430.A",0.18591153270316874,2.003603244558155,0.0927885963491574
"vm(PLANT_ID, k_full)_J348.A",0.11529206752851968,2.030311483978579,0.056785408760331904
"vm(PLANT_ID, k_full)_J005.D",0.9490223916243703,1.5073849330086133,0.6295819805828904
"vm(PLANT_ID, k_full)_J316.A",0.852285624370903,1.5349981896868585,0.5552355892646169
"vm(PLANT_ID, k_full)_J016.C",0.37981736069027205,1.5763643188545415,0.24094516486281847
"vm(PLANT_ID, k_full)_J352.C",0.09400946337549364,2.0801883969319106,0.04519276403721369
"vm(PLANT_ID, k_full)_J003.B",-0.17841652153155046,1.9646197383847928,-0.09081478621315042
"vm(PLANT_ID, k_full)_J258.A",0.07143046219724108,2.090887568867649,0.03416274660618185
"vm(PLANT_ID, k_full)_J009.C",-0.5882824812989181,1.5191183086299953,-0.38725257799667756
"vm(PLANT_ID, k_full)_J023.B",1.3187137848492383,1.5857145768857228,0.8316211530571518
"vm(PLANT_ID, k_full)_J430.B",0.22412040668772118,2.0123651126382147,0.11137164189549026
"vm(PLANT_ID, k_full)_J073.A",0.33472144211628746,1.525601255861021,0.21940296707961013
"vm(PLANT_ID, k_full)_J585.A",0.05357264844950486,2.003850870175126,0.02673484801033267
"vm(PLANT_ID, k_full)_J020.C",-0.7808614294477997,1.5382451522957883,-0.507631327998912
"vm(PLANT_ID, k_full)_J394.B",0.10445594923387372,2.086780527277739,0.05005603026693914
"vm(PLANT_ID, k_full)_J538.C",0.24605168147783524,2.0048178578786215,0.12273019242665387
"vm(PLANT_ID, k_full)_J348.C",0.1113345492356114,2.018987602994195,0.0551437507939624
"vm(PLANT_ID, k_full)_J006.B",0.030483412294021867,1.957632788489514,0.015571568106775789
"vm(PLANT_ID, k_full)_J320.A",-0.7227412951861713,1.5959420202774055,-0.45286187468172867
"vm(PLANT_ID, k_full)_J016.D",-1.2472419504688197,1.4947698872852009,-0.8344039849063717
"vm(PLANT_ID, k_full)_J353.C",0.11299019790627012,2.0402519097280747,0.055380513243254104
"vm(PLANT_ID, k_full)_J003.D",-0.4931470445116588,1.510878186760783,-0.32639762016084933
"vm(PLANT_ID, k_full)_J030.C",0.06891341942019101,1.621916787553486,0.042488874860306884
