Effect,solution,std.error,z.ratio
PLANT_ID_J600.B,-0.7622866901636052,1.793321649203108,-0.4250696970631787
PLANT_ID_AP13,8.268019830549145,0.5508045196663545,15.01080607609653
PLANT_ID_J194.A,2.8023803393562114,1.793321649203108,1.5626757980652801
PLANT_ID_J522.A,-5.623196275872447,1.793321649203108,-3.135631735874714
PLANT_ID_J272.A,7.278435020736719,1.327630803480122,5.4822733862891235
PLANT_ID_J483.C,29.05129210218395,1.793321649203108,16.199710807647566
PLANT_ID_J279.A,4.098622895545236,1.793321649203108,2.2854923417483564
PLANT_ID_J482.C,10.255775037443103,1.793321649203108,5.718870924242968
PLANT_ID_J477.B,2.8023803393562114,1.793321649203108,1.5626757980652801
PLANT_ID_J003.C,-3.354771802541657,1.793321649203108,-1.8707027844293325
PLANT_ID_J249.B,7.663289925065053,1.793321649203108,4.273237836876816
PLANT_ID_J458.B,14.468563345057433,1.793321649203108,8.068024691212965
PLANT_ID_J359.A,-3.354771802541657,1.793321649203108,-1.8707027844293325
PLANT_ID_J073.A,7.015168646970538,1.793321649203108,3.911829565035276
PLANT_ID_J348.B,-14.372833530148363,1.793321649203108,-8.014643405735479
PLANT_ID_J431.B,-2.05852924635263,1.793321649203108,-1.147886240746255
PLANT_ID_J538.B,-8.660197067088193,1.327630803480122,-6.523046199581387
PLANT_ID_J352.C,-5.623196275872447,1.793321649203108,-3.135631735874714
PLANT_ID_J610.B,14.144502706010176,1.793321649203108,7.887320555292196
PLANT_ID_J365.B,-6.271317553966959,1.793321649203108,-3.4970400077162522
PLANT_ID_J378.B,-5.299135636825189,1.793321649203108,-2.954927599953944
PLANT_ID_J419.B,9.28359312030133,1.793321649203108,5.176758516480659
PLANT_ID_J660.B,-3.3547718025416544,1.793321649203108,-1.8707027844293311
PLANT_ID_J354.B,-10.48410586158129,1.793321649203108,-5.84619377468625
PLANT_ID_J006.B,-6.271317553966959,1.793321649203108,-3.4970400077162522
PLANT_ID_J477.A,3.7745622564979784,1.793321649203108,2.1047882058275866
PLANT_ID_J201.A,4.836437791793607,1.1265015483628897,4.29332547196429
PLANT_ID_J184.A,5.056560478585205,1.1265015483628897,4.488729275102862
PLANT_ID_J673.C,-1.7344686073053777,1.793321649203108,-0.967182104825488
PLANT_ID_J661.B,0.5339558660254194,1.793321649203108,0.2977468466198975
PLANT_ID_J602.C,5.718926090781518,1.793321649203108,3.1890130213522023
PLANT_ID_J513.A,-3.3547718025416544,1.793321649203108,-1.8707027844293311
PLANT_ID_J301.A,-1.7589336888547311,1.327630803480122,-1.324866585080757
PLANT_ID_J599.B,-4.002893080636169,1.793321649203108,-2.2321110562708704
PLANT_ID_J433.A,-7.567560110155983,1.793321649203108,-4.219856551399328
PLANT_ID_J665.B,-11.456287778723057,1.793321649203108,-6.388306182448557
PLANT_ID_J671.C,0.5339558660254194,1.793321649203108,0.2977468466198975
PLANT_ID_J245.A,12.200138871726637,1.793321649203108,6.80309573976758
PLANT_ID_J211.A,10.579835676490355,1.793321649203108,5.899575060163735
PLANT_ID_J652.C,19.00541229171902,1.793321649203108,10.597882594103732
PLANT_ID_J205.A,1.5061377831671867,1.793321649203108,0.839859254382204
PLANT_ID_J466.B,14.468563345057428,1.793321649203108,8.068024691212964
PLANT_ID_J422.B,-8.539742027297754,1.793321649203108,-4.761968959161636
PLANT_ID_J430.B,-5.623196275872447,1.793321649203108,-3.135631735874714
PLANT_ID_J521.A,-8.215681388250497,1.793321649203108,-4.581264823240867
PLANT_ID_J192.A,7.663289925065053,1.793321649203108,4.273237836876816
PLANT_ID_J650.C,30.02347401932573,1.793321649203108,16.74182321540988
PLANT_ID_J609.C,9.283593120301335,1.793321649203108,5.176758516480661
PLANT_ID_J491.B,-11.45356557732555,1.327630803480122,-8.627071281641168
PLANT_ID_J202.A,5.166621821981008,1.1265015483628897,4.586431176672151
PLANT_ID_J365.A,-7.567560110155983,1.793321649203108,-4.219856551399328
PLANT_ID_J581.C,-12.10440905681757,1.793321649203108,-6.749714454290094
PLANT_ID_J368.A,-13.724712252053852,1.793321649203108,-7.653235133893941
PLANT_ID_J592.C,-8.215681388250497,1.793321649203108,-4.581264823240867
PLANT_ID_J020.C,3.7745622564979784,1.793321649203108,2.1047882058275866
PLANT_ID_J026.C,6.367047368876028,1.793321649203108,3.550421293193739
PLANT_ID_J006.C,-2.05852924635263,1.793321649203108,-1.147886240746255
PLANT_ID_J251.A,22.570079321238833,1.793321649203108,12.58562808923219
PLANT_ID_J249.C,21.59789740409707,1.793321649203108,12.043515681469884
PLANT_ID_J517.A,-6.595378193014214,1.793321649203108,-3.67774414363702
PLANT_ID_J016.A,24.190382516475104,1.793321649203108,13.48914876883603
PLANT_ID_J394.A,-10.484105861581288,1.793321649203108,-5.846193774686249
PLANT_ID_J676.C,-3.0307111634943995,1.793321649203108,-1.6899986485085627
PLANT_ID_J029.A,-7.891620749203241,1.793321649203108,-4.400560687320098
PLANT_ID_J601.B,-0.438226051116353,1.793321649203108,-0.24436556114241187
PLANT_ID_J390.B,-12.10440905681757,1.793321649203108,-6.749714454290094
PLANT_ID_J433.B,-13.400651613006595,1.793321649203108,-7.4725309979731716
PLANT_ID_J678.C,2.8023803393562114,1.793321649203108,1.5626757980652801
PLANT_ID_J306.C,0.8580165050726717,1.793321649203108,0.47845098254066437
PLANT_ID_J358.A,-4.002893080636169,1.793321649203108,-2.2321110562708704
PLANT_ID_J354.C,-14.372833530148363,1.793321649203108,-8.014643405735479
PLANT_ID_J614.A,11.227956954584863,1.793321649203108,6.260983332005271
PLANT_ID_J662.E,23.21820059933334,1.793321649203108,12.947036361073724
PLANT_ID_J516.B,-13.400651613006595,1.793321649203108,-7.4725309979731716
PLANT_ID_J504.A,19.653533569813522,1.793321649203108,10.959290865945265
PLANT_ID_J223.A,6.367047368876028,1.793321649203108,3.550421293193739
PLANT_ID_J024.A,-5.299135636825191,1.793321649203108,-2.9549275999539453
PLANT_ID_J073.B,9.931714398395838,1.793321649203108,5.5381667883221946
PLANT_ID_J591.A,2.020329589701695,1.327630803480122,1.5217555847648305
PLANT_ID_J669.B,-5.947256914919704,1.793321649203108,-3.3163358717954834
PLANT_ID_J430.A,-4.975074997777937,1.793321649203108,-2.7742234640331773
PLANT_ID_J658.B,0.5339558660254194,1.793321649203108,0.2977468466198975
PLANT_ID_J587.C,14.144502706010176,1.793321649203108,7.887320555292196
PLANT_ID_J004.B,6.367047368876028,1.793321649203108,3.550421293193739
